iter	Logloss
1513	0.2415978195
1514	0.241565599
1515	0.2415364985
1516	0.2414966684
1517	0.2414643666
1518	0.2414333932
1519	0.2414134829
1520	0.2413765449
1521	0.2413320861
1522	0.2413010949
1523	0.2412570162
1524	0.2412316809
1525	0.2412152317
1526	0.2411838293
1527	0.2411477569
1528	0.2411006021
1529	0.2410613364
1530	0.2410293085
1531	0.2409895819
1532	0.2409490543
1533	0.2409259916
1534	0.2408918752
1535	0.2408641273
1536	0.2408358462
1537	0.2408034674
1538	0.2407766047
1539	0.2407436557
1540	0.2407226882
1541	0.24067437
1542	0.2406388883
1543	0.2405951053
1544	0.2405790016
1545	0.240549075
1546	0.2405320789
1547	0.2404863158
1548	0.240455237
1549	0.2404244774
1550	0.2403873049
1551	0.24036896
1552	0.2403363585
1553	0.2403047048
1554	0.2402810139
1555	0.2402527561
1556	0.240233914
1557	0.2401875489
1558	0.2401456707
1559	0.240105188
1560	0.24007381
1561	0.2400375569
1562	0.2399906482
1563	0.2399550499
1564	0.2399152715
1565	0.2398925882
1566	0.2398498602
1567	0.2398167126
1568	0.2397762718
1569	0.2397395654
1570	0.2396823711
1571	0.2396432327
1572	0.239612969
1573	0.2395713477
1574	0.2395333834
1575	0.2394900064
1576	0.239468498
1577	0.2394506271
1578	0.2394081384
1579	0.2393640089
1580	0.2393336909
1581	0.2393037633
1582	0.2392671574
1583	0.2392436799
1584	0.2391965972
1585	0.2391589271
1586	0.2391315794
1587	0.2390904887
1588	0.2390610763
1589	0.2390221646
1590	0.2389873113
1591	0.2389515674
1592	0.2389174701
1593	0.2388805575
1594	0.2388478018
1595	0.2388084824
1596	0.2387744431
1597	0.2387487273
1598	0.2387095426
1599	0.238688729
1600	0.2386564429
1601	0.238627255
1602	0.2386036736
1603	0.2385605268
1604	0.2385278157
1605	0.2384867825
1606	0.2384578365
1607	0.2384289603
1608	0.2383827423
1609	0.2383553067
1610	0.2383049315
1611	0.23826563
1612	0.2382332834
1613	0.2381953349
1614	0.2381730793
1615	0.2381410625
1616	0.2381082679
1617	0.2380805429
1618	0.2380426443
1619	0.2380020255
1620	0.237979075
1621	0.2379417723
1622	0.2379281859
1623	0.2378925903
1624	0.2378615891
1625	0.2378352899
1626	0.2377984446
1627	0.2377581472
1628	0.2377337374
1629	0.237698379
1630	0.237664819
1631	0.23763834
1632	0.2376018368
1633	0.2375771446
1634	0.2375437153
1635	0.2375178527
1636	0.237478408
1637	0.2374333233
1638	0.2373971559
1639	0.2373618842
1640	0.2373281244
1641	0.2372845305
1642	0.2372582369
1643	0.2372241466
1644	0.2371876818
1645	0.2371428237
1646	0.2370931247
1647	0.2370655263
1648	0.2370277292
1649	0.2370047131
1650	0.2369932232
1651	0.236954924
1652	0.2369230032
1653	0.2368760854
1654	0.2368387098
1655	0.2368032683
1656	0.2367742273
1657	0.2367447255
1658	0.2367157477
1659	0.2366894502
1660	0.2366494623
1661	0.2366089353
1662	0.2365820001
1663	0.236556943
1664	0.2365119049
1665	0.2364749191
1666	0.2364221718
1667	0.236385029
1668	0.2363524784
1669	0.2363327568
1670	0.2362808091
1671	0.2362435863
1672	0.2362027276
1673	0.2361668237
1674	0.236135134
1675	0.2360967671
1676	0.2360612135
1677	0.2360471898
1678	0.2360122486
1679	0.2359840067
1680	0.2359455081
1681	0.2359157049
1682	0.2358758702
1683	0.2358430763
1684	0.2357904776
1685	0.2357536261
1686	0.2357250233
1687	0.2356960873
1688	0.2356738176
1689	0.2356285486
1690	0.2355944237
1691	0.23555275
1692	0.2354982051
1693	0.2354588932
1694	0.2354257503
1695	0.2353954912
1696	0.2353485088
1697	0.2353036668
1698	0.2352853523
1699	0.2352297708
1700	0.2351818893
1701	0.2351482021
1702	0.2351079293
1703	0.2350831826
1704	0.2350614417
1705	0.2350281188
1706	0.2349882718
1707	0.234950751
1708	0.2349203312
1709	0.2348790089
1710	0.234836225
1711	0.2347907477
1712	0.2347505316
1713	0.2347201638
1714	0.2346922883
1715	0.2346597794
1716	0.2346208629
1717	0.2345865057
1718	0.2345581592
1719	0.2345300837
1720	0.2344880348
1721	0.2344587087
1722	0.2344185002
1723	0.2343937971
1724	0.2343584021
1725	0.234321002
1726	0.2342820956
1727	0.2342463384
1728	0.2342120385
1729	0.2341787783
1730	0.2341398907
1731	0.2340991817
1732	0.2340590287
1733	0.2340151955
1734	0.2339890047
1735	0.2339436898
1736	0.2339079596
1737	0.2338701456
1738	0.2338399573
1739	0.2338175401
1740	0.2337878217
1741	0.2337416673
1742	0.2337050613
1743	0.2336615252
1744	0.233634808
1745	0.2336022416
1746	0.233565508
1747	0.2335419424
1748	0.2335209063
1749	0.233483379
1750	0.2334519905
1751	0.2334131758
1752	0.2333752232
1753	0.2333426812
1754	0.2333186958
1755	0.2332933448
1756	0.2332601763
1757	0.2332334848
1758	0.2332006035
1759	0.2331729474
1760	0.2331287847
1761	0.2330934838
1762	0.2330579065
1763	0.2330276849
1764	0.232987761
1765	0.2329449039
1766	0.232901396
1767	0.2328637099
1768	0.232835214
1769	0.232805626
1770	0.2327660437
1771	0.2327356925
1772	0.2327003653
1773	0.2326726304
1774	0.2326387466
1775	0.2326132179
1776	0.2325877041
1777	0.2325388301
1778	0.232497152
1779	0.2324703834
1780	0.2324263439
1781	0.2324091941
1782	0.2323731628
1783	0.232345126
1784	0.2323139942
1785	0.232274231
1786	0.2322463115
1787	0.2322028235
1788	0.2321724846
1789	0.2321445366
1790	0.2321175072
1791	0.2320973109
1792	0.2320692707
1793	0.2320418909
1794	0.2320128481
1795	0.2319723028
1796	0.231937504
1797	0.2319115023
1798	0.2318864354
1799	0.2318658281
1800	0.2318339903
1801	0.2318028876
1802	0.2317809878
1803	0.2317541026
1804	0.2317292501
1805	0.231683178
1806	0.2316558597
1807	0.2316371947
1808	0.2316031784
1809	0.231576546
1810	0.2315399731
1811	0.2315020461
1812	0.2314615599
1813	0.2314255281
1814	0.2313889008
1815	0.2313566052
1816	0.2313140954
1817	0.2312888495
1818	0.2312279109
1819	0.231179987
1820	0.2311426217
1821	0.2311088708
1822	0.2310720243
1823	0.2310418367
1824	0.2310211836
1825	0.230993838
1826	0.2309467826
1827	0.2309051232
1828	0.2308775459
1829	0.2308339646
1830	0.2308002571
1831	0.2307582613
1832	0.2307279378
1833	0.2307039377
1834	0.2306751201
1835	0.2306389437
1836	0.2306139263
1837	0.2305709782
1838	0.230537563
1839	0.2304943784
1840	0.2304550184
1841	0.2304216016
1842	0.2303906816
1843	0.2303562011
1844	0.2303155025
1845	0.2302883536
1846	0.2302672541
1847	0.230212753
1848	0.2301787947
1849	0.2301423987
1850	0.2301074716
1851	0.2300686269
1852	0.230039141
1853	0.2300082956
1854	0.2299768842
1855	0.2299396665
1856	0.2298988144
1857	0.2298646423
1858	0.2298364363
1859	0.2297980143
1860	0.2297701852
1861	0.229740783
1862	0.2296994063
1863	0.2296562585
1864	0.2296068536
1865	0.229578744
1866	0.2295394398
1867	0.2295071659
1868	0.2294834171
1869	0.2294520304
1870	0.2294184704
1871	0.229381902
1872	0.229355903
1873	0.2293170106
1874	0.2292782456
1875	0.2292402751
1876	0.2292057662
1877	0.2291739583
1878	0.2291388805
1879	0.2291105349
1880	0.2290661008
1881	0.2290383045
1882	0.2290105835
1883	0.2289874789
1884	0.2289546799
1885	0.2289191138
1886	0.2288763777
1887	0.2288390523
1888	0.2287952328
1889	0.2287596708
1890	0.2287255582
1891	0.228685377
1892	0.2286436539
1893	0.228607347
1894	0.2285720673
1895	0.2285295095
1896	0.2284890734
1897	0.2284576161
1898	0.2284191687
1899	0.2283796404
1900	0.2283301434
1901	0.2283041049
1902	0.2282646813
1903	0.228236172
1904	0.2282117885
1905	0.2281765134
1906	0.2281571356
1907	0.2281343217
1908	0.2280956846
1909	0.2280695416
1910	0.2280334731
1911	0.2279926019
1912	0.2279538355
1913	0.2279317709
1914	0.2278964624
1915	0.2278545871
1916	0.2278222595
1917	0.227772663
1918	0.2277284783
1919	0.2277058487
1920	0.2276839596
1921	0.2276548238
1922	0.2276238384
1923	0.2276009152
1924	0.227586609
1925	0.2275585186
1926	0.2275250653
1927	0.2274909284
1928	0.2274614073
1929	0.227432768
1930	0.2274052471
1931	0.227388189
1932	0.2273564601
1933	0.2273100253
1934	0.2272838764
1935	0.2272485177
1936	0.2272343631
1937	0.2272085284
1938	0.2271722146
1939	0.2271375437
1940	0.2271142629
1941	0.2270835494
1942	0.2270486474
1943	0.227019272
1944	0.2269974714
1945	0.2269552566
1946	0.2269301302
1947	0.226897288
1948	0.2268655904
1949	0.2268372145
1950	0.2268086834
1951	0.2267765926
1952	0.2267354994
1953	0.2267003078
1954	0.2266808803
1955	0.2266617221
1956	0.2266135687
1957	0.2265646842
1958	0.2265454076
1959	0.2265175885
1960	0.2265003241
1961	0.2264705023
1962	0.2264323415
1963	0.2264016762
1964	0.2263681756
1965	0.2263398064
1966	0.2263074336
1967	0.2262531721
1968	0.2262259905
1969	0.2261888618
1970	0.2261578944
1971	0.226137575
1972	0.2261101701
1973	0.2260696484
1974	0.2260381555
1975	0.2259983809
1976	0.2259590252
1977	0.2259252959
1978	0.2259036144
1979	0.2258817403
1980	0.2258648811
1981	0.2258189903
1982	0.2257864959
1983	0.2257409522
1984	0.2257092712
1985	0.2256735243
1986	0.2256396898
1987	0.2256101836
1988	0.2255808226
1989	0.2255570664
1990	0.2255327052
1991	0.2255108217
1992	0.2254743281
1993	0.2254399578
1994	0.225410953
1995	0.2253712268
1996	0.2253450604
1997	0.22531879
1998	0.2252834333
1999	0.2252467973
2000	0.2252255811
2001	0.2252045818
2002	0.2251757844
2003	0.225146386
2004	0.2251137463
2005	0.2250734778
2006	0.2250545132
2007	0.2250359846
2008	0.2250152641
2009	0.2249907396
2010	0.2249586989
2011	0.2249271219
2012	0.2248985506
2013	0.2248656176
2014	0.2248391785
2015	0.2248112572
2016	0.2247875153
2017	0.2247491731
2018	0.2247081599
2019	0.2246762003
2020	0.2246295362
2021	0.2245949832
2022	0.2245613996
2023	0.2245213879
2024	0.2244689023
2025	0.2244417265
2026	0.2244017254
2027	0.2243592246
2028	0.2243345134
2029	0.2242909279
2030	0.2242597051
2031	0.2242210173
2032	0.2241901716
2033	0.2241550873
2034	0.2241195882
2035	0.224078421
2036	0.2240293028
2037	0.2240011901
2038	0.2239585044
2039	0.2239358773
2040	0.2239154898
2041	0.2238532343
2042	0.2238372539
2043	0.223797464
2044	0.2237595865
2045	0.2237288698
2046	0.2236983205
2047	0.2236752816
2048	0.2236323876
2049	0.223593188
2050	0.2235483739
2051	0.2235219891
2052	0.223481171
2053	0.2234450447
2054	0.2234248076
2055	0.2233965114
2056	0.2233611023
2057	0.2233337497
2058	0.2233072009
2059	0.2232770174
2060	0.2232493711
2061	0.2232170196
2062	0.2231873684
2063	0.2231738937
2064	0.223139169
2065	0.2231064064
2066	0.2230748978
2067	0.2230552489
2068	0.2230374992
2069	0.2230105821
2070	0.2229799485
2071	0.222964859
2072	0.2229276324
2073	0.2228832575
2074	0.2228511251
2075	0.2228059454
2076	0.2227754597
2077	0.2227431362
2078	0.2227305389
2079	0.2226967906
2080	0.2226678681
2081	0.2226339662
2082	0.2226145225
2083	0.2225713847
2084	0.2225377635
2085	0.2225174761
2086	0.2224919998
2087	0.2224585574
2088	0.2224333411
2089	0.2224011093
2090	0.2223552378
2091	0.222323934
2092	0.2222967206
2093	0.2222786886
2094	0.2222585909
2095	0.2222102421
2096	0.2221759691
2097	0.2221522469
2098	0.2221185237
2099	0.2220719124
2100	0.222039521
2101	0.2220069253
2102	0.2219879341
2103	0.2219607449
2104	0.2219316323
2105	0.2218904104
2106	0.2218680269
2107	0.221832413
2108	0.2218212174
2109	0.2217936592
2110	0.2217573776
2111	0.221720929
2112	0.2217044053
2113	0.2216762793
2114	0.2216485246
2115	0.2216251554
2116	0.2215920338
2117	0.2215597443
2118	0.2215218879
2119	0.2214970159
2120	0.2214693799
2121	0.2214362144
2122	0.2214180988
2123	0.2213922634
2124	0.2213621735
2125	0.2213401524
2126	0.2212939646
2127	0.2212681166
2128	0.221238479
2129	0.2212099074
2130	0.2211793036
2131	0.2211502738
2132	0.2211311044
2133	0.2211023365
2134	0.2210721015
2135	0.2210424428
2136	0.2210014477
2137	0.2209715276
2138	0.2209501325
2139	0.2209178537
2140	0.2208926803
2141	0.2208604222
2142	0.2208324347
2143	0.2207986187
2144	0.220777163
2145	0.2207533298
2146	0.2207281583
2147	0.2207048394
2148	0.2206739191
2149	0.2206536977
2150	0.2206245211
2151	0.2205836026
2152	0.22055385
2153	0.2205257836
2154	0.220485751
2155	0.2204560819
2156	0.2204287269
2157	0.2203956728
2158	0.2203752781
2159	0.2203494132
2160	0.2203137377
2161	0.2202955089
2162	0.2202798597
2163	0.220259658
2164	0.2202297534
2165	0.2201968724
2166	0.2201661563
2167	0.2201206163
2168	0.2200833047
2169	0.220054851
2170	0.2200230997
2171	0.2199827563
2172	0.2199534568
2173	0.2199316458
2174	0.2198852715
2175	0.2198480219
2176	0.2198110214
2177	0.2197791596
2178	0.2197648433
2179	0.2197355508
2180	0.2197064157
2181	0.2196671046
2182	0.2196466465
2183	0.2196280271
2184	0.2195923079
2185	0.2195507168
2186	0.219528149
2187	0.2195083402
2188	0.2194824229
2189	0.2194473286
2190	0.2194101332
2191	0.2193804327
2192	0.2193439626
2193	0.2193150597
2194	0.2192880871
2195	0.2192683917
2196	0.2192389672
2197	0.2192144426
2198	0.2191754517
2199	0.2191299154
2200	0.2190977726
2201	0.2190695068
2202	0.2190430565
2203	0.2190057501
2204	0.218980723
2205	0.2189467274
2206	0.218912125
2207	0.2188820674
2208	0.2188459764
2209	0.2188145992
2210	0.2187863683
2211	0.2187660041
2212	0.2187408691
2213	0.218717655
2214	0.2186764274
2215	0.2186572425
2216	0.2186217354
2217	0.2185898836
2218	0.2185578191
2219	0.2185346782
2220	0.2185030965
2221	0.2184709572
2222	0.2184470522
2223	0.2184161699
2224	0.2183819732
2225	0.2183501592
2226	0.2183177582
2227	0.2182870248
2228	0.2182549099
2229	0.2182281817
2230	0.2181964002
2231	0.218174987
2232	0.218128607
2233	0.2181050551
2234	0.2180780552
2235	0.2180451878
2236	0.218012879
2237	0.2179797487
2238	0.2179450242
2239	0.2179220669
2240	0.2178832438
2241	0.2178511234
2242	0.2178231599
2243	0.2177945277
2244	0.2177730632
2245	0.2177438155
2246	0.2177143459
2247	0.2176908521
2248	0.2176656824
2249	0.2176355983
2250	0.2176111397
2251	0.2175882268
2252	0.2175494074
2253	0.2175090718
2254	0.2174793924
2255	0.2174426707
2256	0.2174180782
2257	0.2173848717
2258	0.2173593288
2259	0.2173399656
2260	0.2173114775
2261	0.217267911
2262	0.2172407407
2263	0.2172016792
2264	0.2171659347
2265	0.2171345384
2266	0.2171146245
2267	0.2170832695
2268	0.2170559766
2269	0.2170303072
2270	0.217012439
2271	0.2169724717
2272	0.2169494725
2273	0.2169246762
2274	0.2168953052
2275	0.2168588298
2276	0.2168429105
2277	0.216818295
2278	0.2167955456
2279	0.2167582148
2280	0.2167279799
2281	0.2166890132
2282	0.2166700929
2283	0.2166399239
2284	0.2166035102
2285	0.2165673479
2286	0.2165316158
2287	0.2164934447
2288	0.2164608066
2289	0.2164343521
2290	0.2163888953
2291	0.2163682166
2292	0.2163397019
2293	0.2163004463
2294	0.216275553
2295	0.2162441322
2296	0.2162144314
2297	0.2161817373
2298	0.2161477836
2299	0.216123441
2300	0.2160935512
2301	0.2160640245
2302	0.2160246732
2303	0.2159956761
2304	0.2159774767
2305	0.2159640439
2306	0.2159316841
2307	0.2159150507
2308	0.2158783831
2309	0.2158470598
2310	0.2158013278
2311	0.2157669287
2312	0.2157419313
2313	0.2157063171
2314	0.2156751094
2315	0.2156407367
2316	0.2156158515
2317	0.2155957912
2318	0.2155628446
2319	0.2155463187
2320	0.2155098958
2321	0.2154776101
2322	0.2154499921
2323	0.2154196572
2324	0.2153856008
2325	0.2153514606
2326	0.2153259269
2327	0.2153046189
2328	0.2152765417
2329	0.2152280801
2330	0.2151938119
2331	0.2151705336
2332	0.2151486981
2333	0.2151136845
2334	0.2150844382
2335	0.2150571857
2336	0.2150137605
2337	0.2149644562
2338	0.2149221646
2339	0.2148869627
2340	0.214850854
2341	0.214814627
2342	0.2147801139
2343	0.2147491892
2344	0.2146953253
2345	0.2146777492
2346	0.214639034
2347	0.2146076458
2348	0.214585772
2349	0.2145657103
2350	0.2145478108
2351	0.2145219572
2352	0.214486958
2353	0.2144673769
2354	0.2144469267
2355	0.2144231585
2356	0.2143952445
2357	0.2143588547
2358	0.2143274473
2359	0.2143019704
2360	0.2142687496
2361	0.2142512907
2362	0.2142301947
2363	0.2141995188
2364	0.2141646155
2365	0.2141258678
2366	0.2141005651
2367	0.2140625809
2368	0.2140332821
2369	0.2139901361
2370	0.2139667938
2371	0.2139340805
2372	0.2138998432
2373	0.2138665693
2374	0.213828959
2375	0.2137986806
2376	0.2137728917
2377	0.2137465765
2378	0.2137192436
2379	0.2136929082
2380	0.2136789662
2381	0.2136409002
2382	0.2136101364
2383	0.2135797874
2384	0.2135639778
2385	0.2135435475
2386	0.2135102028
2387	0.2134923626
2388	0.2134584425
2389	0.2134294768
2390	0.2134111167
2391	0.2133776518
2392	0.2133594249
2393	0.2133392608
2394	0.2133143322
2395	0.2132844131
2396	0.2132514418
2397	0.2132109628
2398	0.2131788026
2399	0.2131471223
2400	0.2131302841
2401	0.2131049912
2402	0.2130772151
2403	0.2130526832
2404	0.2130268585
2405	0.2129995149
2406	0.2129800414
2407	0.2129689303
2408	0.2129429355
2409	0.2129100869
2410	0.2128739765
2411	0.2128580282
2412	0.2128301855
2413	0.2128093088
2414	0.2127754465
2415	0.2127365581
2416	0.2127133725
2417	0.2126808626
2418	0.2126539234
2419	0.2126302674
2420	0.2126151512
2421	0.2125705026
2422	0.2125391505
2423	0.2125130561
2424	0.2124949249
2425	0.2124719165
2426	0.2124359939
2427	0.2124066706
2428	0.2123717969
2429	0.2123359503
2430	0.2123060356
2431	0.2122854937
2432	0.2122594368
2433	0.212223553
2434	0.2122001674
2435	0.2121691685
2436	0.2121304748
2437	0.21210888
2438	0.2120695044
2439	0.2120450987
2440	0.2120134739
2441	0.2119739405
2442	0.2119487476
2443	0.2119129769
2444	0.2118869426
2445	0.2118486884
2446	0.2118246022
2447	0.2118001234
2448	0.2117655379
2449	0.2117488205
2450	0.2117207888
2451	0.2116983997
2452	0.2116609846
2453	0.2116294432
2454	0.2116000495
2455	0.2115762158
2456	0.2115467407
2457	0.2115280678
2458	0.2114897208
2459	0.2114671182
2460	0.2114397133
2461	0.2114102464
2462	0.2113822894
2463	0.2113715915
2464	0.211342858
2465	0.2113131935
2466	0.2112885052
2467	0.2112581374
2468	0.2112163432
2469	0.2111838501
2470	0.2111550516
2471	0.2111244231
2472	0.2110968146
2473	0.2110692806
2474	0.2110324611
2475	0.2110029939
2476	0.2109822979
2477	0.2109487612
2478	0.2109279035
2479	0.2108977762
2480	0.2108725633
2481	0.2108465344
2482	0.2108167684
2483	0.2108009566
2484	0.2107723274
2485	0.2107554945
2486	0.2107345926
2487	0.2107001944
2488	0.2106728069
2489	0.2106497174
2490	0.2106185797
2491	0.2105917465
2492	0.210564397
2493	0.2105384798
2494	0.2105185577
2495	0.2104927206
2496	0.2104627748
2497	0.2104282932
2498	0.2103973584
2499	0.2103566937
2500	0.2103204039
2501	0.2102916682
2502	0.2102672159
2503	0.2102535164
2504	0.2102288649
2505	0.2102035854
2506	0.2101758176
2507	0.210152164
2508	0.2101330107
2509	0.2100966006
2510	0.210077169
2511	0.2100514259
2512	0.2100270635
2513	0.2099950075
2514	0.2099740121
2515	0.2099490604
2516	0.2099225952
2517	0.2098965264
2518	0.2098758418
2519	0.2098423864
2520	0.2098138415
2521	0.2097858907
2522	0.209749535
2523	0.2097269715
2524	0.2097013681
2525	0.2096750385
2526	0.2096429539
2527	0.2096155995
2528	0.2095802294
2529	0.2095511231
2530	0.209528922
2531	0.2094986851
2532	0.2094686557
2533	0.2094350054
2534	0.209406096
2535	0.2093714566
2536	0.2093511054
2537	0.2093226829
2538	0.2092983715
2539	0.2092655262
2540	0.2092287198
2541	0.2092091826
2542	0.2091900799
2543	0.2091484648
2544	0.2091182908
2545	0.2090803563
2546	0.2090411799
2547	0.2090135915
2548	0.2089944386
2549	0.208972833
2550	0.208944466
2551	0.2089121239
2552	0.2088888852
2553	0.2088574624
2554	0.20882504
2555	0.2087945394
2556	0.2087699757
2557	0.2087498257
2558	0.2087247073
2559	0.2086925229
2560	0.2086547783
2561	0.2086192949
2562	0.2086020617
2563	0.2085727895
2564	0.2085431337
2565	0.2085230007
2566	0.208493837
2567	0.2084686719
2568	0.2084556683
2569	0.2084313841
2570	0.2084183622
2571	0.2083916934
2572	0.2083617035
2573	0.2083334675
2574	0.208300282
2575	0.2082712295
2576	0.2082407921
2577	0.2082091101
2578	0.2081847512
2579	0.2081557358
2580	0.2081288321
2581	0.2081127469
2582	0.2080888928
2583	0.2080619838
2584	0.2080359938
2585	0.208016851
2586	0.2079934824
2587	0.2079785904
2588	0.2079517198
2589	0.2079234092
2590	0.2078951696
2591	0.2078733202
2592	0.207856081
2593	0.2078248228
2594	0.2077896768
2595	0.2077597398
2596	0.2077252166
2597	0.2077069125
2598	0.2076792575
2599	0.2076484332
2600	0.2076079303
2601	0.2075768424
2602	0.2075605507
2603	0.2075353802
2604	0.2075093882
2605	0.2074961845
2606	0.2074773118
2607	0.2074489924
2608	0.2074224555
2609	0.2073977197
2610	0.207373653
2611	0.2073336391
2612	0.2073018196
2613	0.2072652549
2614	0.2072367755
2615	0.2072224686
2616	0.2071966824
2617	0.2071701019
2618	0.2071495811
2619	0.2071132757
2620	0.2070902999
2621	0.2070561662
2622	0.2070389558
2623	0.2070189128
2624	0.206987412
2625	0.2069649395
2626	0.2069407303
2627	0.2069157828
2628	0.2068853637
2629	0.2068571328
2630	0.2068354258
2631	0.2068017952
2632	0.2067736383
2633	0.2067420271
2634	0.2067224574
2635	0.2066995522
2636	0.206673147
2637	0.2066510227
2638	0.2066286775
2639	0.2065905904
2640	0.2065809109
2641	0.206558246
2642	0.2065312253
2643	0.206499323
2644	0.2064786172
2645	0.2064543604
2646	0.206414102
2647	0.206390426
2648	0.2063690542
2649	0.2063339411
2650	0.2063080848
2651	0.2062785547
2652	0.2062455342
2653	0.2062117052
2654	0.2061811671
2655	0.2061461909
2656	0.2061201594
2657	0.2061066909
2658	0.2060738449
2659	0.2060408133
2660	0.2060122251
2661	0.2059797373
2662	0.2059575104
2663	0.2059303476
2664	0.2058995113
2665	0.2058714131
2666	0.2058402863
2667	0.2058122791
2668	0.2057905454
2669	0.2057634557
2670	0.2057354544
2671	0.205708413
2672	0.2056879251
2673	0.2056670288
2674	0.2056379716
2675	0.2056118543
2676	0.2055973788
2677	0.2055631623
2678	0.2055366572
2679	0.2055102254
2680	0.2054933751
2681	0.2054650299
2682	0.205445302
2683	0.2054243342
2684	0.2053986199
2685	0.2053705894
2686	0.2053462562
2687	0.2053215066
2688	0.2052936742
2689	0.2052638202
2690	0.2052357081
2691	0.2052039279
2692	0.2051850494
2693	0.2051693014
2694	0.2051397778
2695	0.2051072533
2696	0.2050841961
2697	0.2050592625
2698	0.2050343471
2699	0.205004456
2700	0.2049856117
2701	0.2049539791
2702	0.2049374815
2703	0.2049157471
2704	0.2048926093
2705	0.2048735653
2706	0.2048491084
2707	0.2048237962
2708	0.2047928294
2709	0.2047678303
2710	0.204746042
2711	0.2047258015
2712	0.2047004186
2713	0.2046691868
2714	0.2046491063
2715	0.2046198947
2716	0.2045955887
2717	0.2045702678
2718	0.2045455817
2719	0.204514092
2720	0.2044868484
2721	0.2044635254
2722	0.2044241752
2723	0.2044112751
2724	0.2043815557
2725	0.2043622778
2726	0.2043280231
2727	0.2043089334
2728	0.2042734394
2729	0.204253093
2730	0.204229487
2731	0.2042065397
2732	0.2041707658
2733	0.2041428086
2734	0.2041131719
2735	0.2040723826
2736	0.2040456215
2737	0.2040309741
2738	0.2040002534
2739	0.2039815101
2740	0.2039626791
2741	0.2039420616
2742	0.2039147465
2743	0.2038968344
2744	0.2038718669
2745	0.2038416617
2746	0.2038138183
2747	0.203778638
2748	0.203749022
2749	0.2037285012
2750	0.2036947153
2751	0.2036635959
2752	0.2036367649
2753	0.2036152194
2754	0.2035954538
2755	0.2035653671
2756	0.2035289141
2757	0.2035008737
2758	0.2034698685
2759	0.2034303232
2760	0.2034040114
2761	0.2033861751
2762	0.2033540363
2763	0.2033286169
2764	0.2032899975
2765	0.2032551399
2766	0.2032244624
2767	0.2031979444
2768	0.2031762606
2769	0.2031504461
2770	0.2031285802
2771	0.2031136387
2772	0.2030813347
2773	0.2030527442
2774	0.2030320511
2775	0.2030131935
2776	0.2029845542
2777	0.2029504174
2778	0.2029207877
2779	0.2028896688
2780	0.2028566409
2781	0.202819571
2782	0.2027788162
2783	0.2027512295
2784	0.202715566
2785	0.2026840442
2786	0.2026621829
2787	0.202625186
2788	0.2025914532
2789	0.2025573723
2790	0.2025319562
2791	0.2025061373
2792	0.202491857
2793	0.2024632177
2794	0.2024369195
2795	0.2024036662
2796	0.2023694573
2797	0.2023428261
2798	0.2023205853
2799	0.2022882242
2800	0.2022573072
2801	0.2022290837
2802	0.2022165509
2803	0.2021861482
2804	0.2021569542
2805	0.2021436155
2806	0.2021226717
2807	0.2020886182
2808	0.2020569056
2809	0.2020244072
2810	0.2019922866
2811	0.201963793
2812	0.2019388379
2813	0.2019118775
2814	0.2018742231
2815	0.2018557088
2816	0.2018183513
2817	0.2017933808
2818	0.2017636505
2819	0.2017312798
2820	0.2017045302
2821	0.2016790339
2822	0.2016602581
2823	0.2016381916
2824	0.2016100613
2825	0.2015837166
2826	0.2015537954
2827	0.2015183564
2828	0.2014982973
2829	0.2014675592
2830	0.2014460831
2831	0.2014134917
2832	0.2013818252
2833	0.2013532206
2834	0.2013323472
2835	0.201311507
2836	0.2012879995
2837	0.2012517133
2838	0.2012250779
2839	0.2012015982
2840	0.2011843819
2841	0.2011552324
2842	0.2011350106
2843	0.201103918
2844	0.2010853398
2845	0.2010612058
2846	0.201041626
2847	0.2010082163
2848	0.2009727485
2849	0.2009401821
2850	0.200919918
2851	0.2008811443
2852	0.2008563813
2853	0.2008312689
2854	0.2007990751
2855	0.2007652117
2856	0.2007306875
2857	0.200701196
2858	0.2006773209
2859	0.2006619303
2860	0.2006359733
2861	0.2006032222
2862	0.2005713825
2863	0.2005534078
2864	0.2005333991
2865	0.2005105128
2866	0.200487851
2867	0.2004743839
2868	0.2004558681
2869	0.2004212079
2870	0.2003993185
2871	0.2003772367
2872	0.2003545068
2873	0.2003371522
2874	0.2003073563
2875	0.2002810496
2876	0.2002552409
2877	0.2002295935
2878	0.2002154257
2879	0.2001971607
2880	0.2001816237
2881	0.2001540794
2882	0.2001308296
2883	0.2001078657
2884	0.2000829376
2885	0.2000661227
2886	0.2000312268
2887	0.1999998821
2888	0.199978749
2889	0.1999579755
2890	0.1999323156
2891	0.1999090922
2892	0.1998688478
2893	0.1998522289
2894	0.1998286725
2895	0.1997916402
2896	0.199759694
2897	0.1997444347
2898	0.1997284364
2899	0.1997049591
2900	0.1996696635
2901	0.1996445491
2902	0.1996253338
2903	0.1995978105
2904	0.1995602466
2905	0.1995383234
2906	0.1995071169
2907	0.1994859758
2908	0.1994601533
2909	0.1994310091
2910	0.199413752
2911	0.1993958026
2912	0.1993642693
2913	0.1993455133
2914	0.1993203119
2915	0.1992914904
2916	0.1992640453
2917	0.199234638
2918	0.1992111086
2919	0.1991903191
2920	0.1991709711
2921	0.1991436448
2922	0.1991232532
2923	0.1990921252
2924	0.199064888
2925	0.1990373022
